127.0.0.1 - - [21/Dec/2024:11:58:47 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:06 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:08 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:08 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:08 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:11 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:11 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:11 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:12 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:12 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:12 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:13 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:13 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:13 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:14 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:14 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:14 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:15 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:15 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:37:15 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:54 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:54 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:54 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:54 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:54 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:57 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:57 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:38:57 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:39:00 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:39:00 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:39:00 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:39:03 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:39:03 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:39:03 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:40:46 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:40:46 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:40:46 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:40:46 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:40:46 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:11 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:11 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:11 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:11 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:11 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:13 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:13 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:13 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:14 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:14 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:14 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:18 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:18 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:18 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:19 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:19 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:19 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:22 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:22 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:22 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:23 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:23 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:23 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:26 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:26 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:26 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:28 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:28 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:28 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:30 +0700] "GET /DoAnWebCinema/ HTTP/1.1" 200 82216
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:30 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:42:30 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:38 +0700] "GET /DoAnWebCinema/customer/payment/86.htm HTTP/1.1" 200 2819
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:40 +0700] "POST /DoAnWebCinema/login/login.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:40 +0700] "GET /DoAnWebCinema/customer/payment/70.htm HTTP/1.1" 200 53281
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:42 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:42 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:42 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:42 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:44:42 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:45:15 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:45:15 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:45:15 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:03 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:03 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:03 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:03 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:03 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:09 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:09 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:09 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:09 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:09 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:12 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:12 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:12 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:13 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:13 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:13 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:31 +0700] "GET /DoAnWebCinema/customer/payment/67.htm HTTP/1.1" 200 35686
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:34 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:34 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:46:34 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:34 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:34 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:34 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:44 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82112
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:44 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:44 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:44 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:47:44 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:52:51 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82097
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:52:51 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:52:51 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:52:51 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:52:51 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:53:13 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:53:13 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:53:13 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:55:14 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:55:14 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:55:14 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:04 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:04 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:04 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:04 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:04 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:38 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:38 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:38 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:38 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:38 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:52 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:52 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:52 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:52 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:56:52 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:16 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:16 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:16 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:17 +0700] "GET /DoAnWebCinema/datve/2024-12-21.htm?chinhanh=1 HTTP/1.1" 200 22484
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:18 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:18 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:18 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:21 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:21 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:21 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:31 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:32 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:57:32 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:58:45 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:58:45 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:58:45 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:06 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:06 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:06 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:06 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:06 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:09 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:09 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:09 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:47 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:47 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:13:59:47 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:01:21 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:01:21 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:01:21 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:01:21 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:01:21 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:02:14 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:02:14 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:02:14 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:02:14 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:02:14 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:03:42 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:03:43 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:03:43 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:03:43 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:03:43 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:05:24 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:05:24 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:05:24 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:05:24 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:05:24 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:12:04 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:12:05 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:12:05 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:12:05 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:12:05 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:12:59 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 82240
0:0:0:0:0:0:0:1 - - [21/Dec/2024:14:13:00 +0700] "GET /DoAnWebCinema/vungocdang.webp HTTP/1.1" 404 784
